user_id,date,screen_time,steps,sleep,streak,top_emotions,mood
user242@gmail.com,2025-12-17,8.5,4205,5.7,5,"{'Joy': 45, 'Sadness': 39, 'Fear': 60, 'Anger': 21, 'Disgust': 96, 'Neutral': 0}",Disgust
user328@gmail.com,2025-05-12,11.61,3407,4.14,5,"{'Joy': 11, 'Sadness': 30, 'Fear': 50, 'Anger': 91, 'Disgust': 31, 'Neutral': 8}",Anger
user397@gmail.com,2025-11-24,8.34,4371,4.23,5,"{'Joy': 30, 'Sadness': 9, 'Fear': 81, 'Anger': 18, 'Disgust': 40, 'Neutral': 24}",Fear
user414@gmail.com,2025-11-13,3.73,11652,8.47,2,"{'Joy': 83, 'Sadness': 40, 'Fear': 27, 'Anger': 37, 'Disgust': 21, 'Neutral': 54}",Joy
user466@gmail.com,2025-01-09,4.21,7659,6.91,3,"{'Joy': 12, 'Sadness': 12, 'Fear': 26, 'Anger': 41, 'Disgust': 42, 'Neutral': 78}",Neutral
user33@gmail.com,2025-02-25,3.55,8743,8.14,2,"{'Joy': 93, 'Sadness': 48, 'Fear': 24, 'Anger': 56, 'Disgust': 58, 'Neutral': 19}",Joy
user384@gmail.com,2025-05-04,7.73,2718,4.93,7,"{'Joy': 47, 'Sadness': 47, 'Fear': 87, 'Anger': 54, 'Disgust': 7, 'Neutral': 60}",Fear
user364@gmail.com,2025-07-04,9.36,1562,3.81,7,"{'Joy': 17, 'Sadness': 78, 'Fear': 53, 'Anger': 8, 'Disgust': 10, 'Neutral': 17}",Sadness
user122@gmail.com,2025-08-08,10.11,4087,5.55,7,"{'Joy': 23, 'Sadness': 37, 'Fear': 10, 'Anger': 11, 'Disgust': 83, 'Neutral': 5}",Disgust
user474@gmail.com,2025-06-14,9.7,1791,3.68,5,"{'Joy': 39, 'Sadness': 72, 'Fear': 5, 'Anger': 1, 'Disgust': 52, 'Neutral': 21}",Sadness
user327@gmail.com,2025-12-03,10.32,4205,4.71,7,"{'Joy': 48, 'Sadness': 12, 'Fear': 76, 'Anger': 58, 'Disgust': 26, 'Neutral': 58}",Fear
user498@gmail.com,2025-11-22,6.12,3070,4.91,4,"{'Joy': 20, 'Sadness': 71, 'Fear': 26, 'Anger': 38, 'Disgust': 17, 'Neutral': 45}",Sadness
user402@gmail.com,2025-07-07,11.81,2531,3.97,7,"{'Joy': 1, 'Sadness': 54, 'Fear': 27, 'Anger': 72, 'Disgust': 53, 'Neutral': 58}",Anger
user419@gmail.com,2025-01-26,3.47,11169,8.67,0,"{'Joy': 89, 'Sadness': 49, 'Fear': 50, 'Anger': 59, 'Disgust': 30, 'Neutral': 45}",Joy
user378@gmail.com,2025-07-07,8.35,4327,5.53,5,"{'Joy': 18, 'Sadness': 40, 'Fear': 25, 'Anger': 34, 'Disgust': 97, 'Neutral': 39}",Disgust
user101@gmail.com,2025-09-19,2.22,8465,8.04,1,"{'Joy': 88, 'Sadness': 23, 'Fear': 41, 'Anger': 41, 'Disgust': 40, 'Neutral': 2}",Joy
user83@gmail.com,2025-09-17,5.38,5505,6.4,1,"{'Joy': 7, 'Sadness': 48, 'Fear': 2, 'Anger': 8, 'Disgust': 16, 'Neutral': 70}",Neutral
user404@gmail.com,2025-05-10,10.51,4216,3.04,7,"{'Joy': 10, 'Sadness': 52, 'Fear': 75, 'Anger': 44, 'Disgust': 54, 'Neutral': 43}",Fear
user187@gmail.com,2025-01-22,9.14,3176,4.06,7,"{'Joy': 38, 'Sadness': 37, 'Fear': 19, 'Anger': 100, 'Disgust': 30, 'Neutral': 47}",Anger
user296@gmail.com,2025-10-27,10.26,2985,4.43,4,"{'Joy': 21, 'Sadness': 3, 'Fear': 38, 'Anger': 43, 'Disgust': 82, 'Neutral': 54}",Disgust
user311@gmail.com,2025-02-09,9.08,4591,4.77,4,"{'Joy': 31, 'Sadness': 29, 'Fear': 93, 'Anger': 13, 'Disgust': 3, 'Neutral': 26}",Fear
user435@gmail.com,2025-02-08,3.57,8192,7.68,2,"{'Joy': 94, 'Sadness': 48, 'Fear': 4, 'Anger': 40, 'Disgust': 34, 'Neutral': 37}",Joy
user347@gmail.com,2025-03-22,4.14,7743,6.21,4,"{'Joy': 41, 'Sadness': 1, 'Fear': 14, 'Anger': 41, 'Disgust': 39, 'Neutral': 89}",Neutral
user47@gmail.com,2025-08-05,10.91,1450,4.18,6,"{'Joy': 49, 'Sadness': 26, 'Fear': 53, 'Anger': 73, 'Disgust': 42, 'Neutral': 3}",Anger
user449@gmail.com,2025-09-16,9.06,2030,3.61,6,"{'Joy': 45, 'Sadness': 33, 'Fear': 95, 'Anger': 42, 'Disgust': 27, 'Neutral': 18}",Fear
user134@gmail.com,2025-09-25,10.02,1675,5.97,4,"{'Joy': 26, 'Sadness': 52, 'Fear': 17, 'Anger': 25, 'Disgust': 71, 'Neutral': 46}",Disgust
user103@gmail.com,2025-01-02,7.33,3113,4.49,4,"{'Joy': 19, 'Sadness': 13, 'Fear': 97, 'Anger': 5, 'Disgust': 56, 'Neutral': 60}",Fear
user92@gmail.com,2025-03-10,6.35,6017,6.25,2,"{'Joy': 55, 'Sadness': 58, 'Fear': 52, 'Anger': 52, 'Disgust': 1, 'Neutral': 95}",Neutral
user163@gmail.com,2025-06-10,8.76,2353,4.42,6,"{'Joy': 33, 'Sadness': 9, 'Fear': 6, 'Anger': 53, 'Disgust': 83, 'Neutral': 36}",Disgust
user417@gmail.com,2025-02-18,9.35,4190,4.57,4,"{'Joy': 50, 'Sadness': 31, 'Fear': 49, 'Anger': 13, 'Disgust': 93, 'Neutral': 32}",Disgust
user465@gmail.com,2025-07-21,5.2,7536,5.77,1,"{'Joy': 8, 'Sadness': 16, 'Fear': 9, 'Anger': 11, 'Disgust': 53, 'Neutral': 93}",Neutral
user223@gmail.com,2025-11-05,8.87,1939,4.96,7,"{'Joy': 32, 'Sadness': 92, 'Fear': 47, 'Anger': 29, 'Disgust': 27, 'Neutral': 4}",Sadness
user408@gmail.com,2025-02-28,6.36,5742,5.09,2,"{'Joy': 27, 'Sadness': 16, 'Fear': 37, 'Anger': 58, 'Disgust': 48, 'Neutral': 94}",Neutral
user447@gmail.com,2025-02-10,9.41,2091,4.96,6,"{'Joy': 56, 'Sadness': 27, 'Fear': 47, 'Anger': 99, 'Disgust': 1, 'Neutral': 18}",Anger
user383@gmail.com,2025-06-04,9.93,3525,4.49,5,"{'Joy': 48, 'Sadness': 47, 'Fear': 86, 'Anger': 13, 'Disgust': 0, 'Neutral': 24}",Fear
user461@gmail.com,2025-11-23,4.46,7713,5.41,4,"{'Joy': 58, 'Sadness': 15, 'Fear': 29, 'Anger': 23, 'Disgust': 55, 'Neutral': 100}",Neutral
user38@gmail.com,2025-04-25,9.13,1866,4.1,5,"{'Joy': 15, 'Sadness': 45, 'Fear': 60, 'Anger': 79, 'Disgust': 12, 'Neutral': 25}",Anger
user340@gmail.com,2025-10-16,7.57,3036,3.49,7,"{'Joy': 5, 'Sadness': 75, 'Fear': 48, 'Anger': 33, 'Disgust': 15, 'Neutral': 56}",Sadness
user357@gmail.com,2025-04-03,10.39,2113,4.12,7,"{'Joy': 4, 'Sadness': 6, 'Fear': 98, 'Anger': 38, 'Disgust': 11, 'Neutral': 46}",Fear
user212@gmail.com,2025-01-16,3.97,8224,7.53,1,"{'Joy': 83, 'Sadness': 36, 'Fear': 49, 'Anger': 60, 'Disgust': 17, 'Neutral': 52}",Joy
user450@gmail.com,2025-03-08,6.72,6494,5.76,3,"{'Joy': 59, 'Sadness': 7, 'Fear': 22, 'Anger': 30, 'Disgust': 34, 'Neutral': 93}",Neutral
user47@gmail.com,2025-12-16,6.34,5978,5.27,3,"{'Joy': 54, 'Sadness': 22, 'Fear': 36, 'Anger': 13, 'Disgust': 48, 'Neutral': 88}",Neutral
user104@gmail.com,2025-02-02,2.48,9651,8.96,1,"{'Joy': 87, 'Sadness': 7, 'Fear': 60, 'Anger': 55, 'Disgust': 37, 'Neutral': 23}",Joy
user403@gmail.com,2025-02-12,10.53,2127,5.11,4,"{'Joy': 28, 'Sadness': 44, 'Fear': 13, 'Anger': 35, 'Disgust': 96, 'Neutral': 31}",Disgust
user5@gmail.com,2025-10-01,1.75,10085,7.99,1,"{'Joy': 93, 'Sadness': 30, 'Fear': 44, 'Anger': 59, 'Disgust': 4, 'Neutral': 42}",Joy
user471@gmail.com,2025-03-04,6.62,5529,6.0,4,"{'Joy': 5, 'Sadness': 52, 'Fear': 38, 'Anger': 20, 'Disgust': 35, 'Neutral': 97}",Neutral
user182@gmail.com,2025-03-10,10.08,3737,4.19,6,"{'Joy': 40, 'Sadness': 36, 'Fear': 20, 'Anger': 77, 'Disgust': 13, 'Neutral': 34}",Anger
user58@gmail.com,2025-11-13,6.66,1552,3.35,5,"{'Joy': 34, 'Sadness': 90, 'Fear': 10, 'Anger': 9, 'Disgust': 42, 'Neutral': 31}",Sadness
user134@gmail.com,2025-01-23,3.32,8949,8.63,2,"{'Joy': 84, 'Sadness': 1, 'Fear': 17, 'Anger': 25, 'Disgust': 48, 'Neutral': 36}",Joy
user226@gmail.com,2025-07-10,5.58,6257,6.85,4,"{'Joy': 29, 'Sadness': 19, 'Fear': 21, 'Anger': 24, 'Disgust': 15, 'Neutral': 82}",Neutral
user23@gmail.com,2025-03-26,6.97,1637,3.45,3,"{'Joy': 34, 'Sadness': 72, 'Fear': 14, 'Anger': 47, 'Disgust': 57, 'Neutral': 30}",Sadness
user168@gmail.com,2025-10-10,9.7,2779,5.45,6,"{'Joy': 53, 'Sadness': 34, 'Fear': 31, 'Anger': 74, 'Disgust': 33, 'Neutral': 36}",Anger
user483@gmail.com,2025-05-23,7.06,2971,4.96,4,"{'Joy': 17, 'Sadness': 29, 'Fear': 92, 'Anger': 27, 'Disgust': 24, 'Neutral': 28}",Fear
user452@gmail.com,2025-12-04,9.94,3879,4.64,6,"{'Joy': 45, 'Sadness': 29, 'Fear': 47, 'Anger': 3, 'Disgust': 79, 'Neutral': 53}",Disgust
user455@gmail.com,2025-09-19,7.75,3899,4.39,3,"{'Joy': 34, 'Sadness': 94, 'Fear': 13, 'Anger': 36, 'Disgust': 4, 'Neutral': 12}",Sadness
user77@gmail.com,2025-08-28,10.7,3004,5.39,5,"{'Joy': 24, 'Sadness': 37, 'Fear': 48, 'Anger': 95, 'Disgust': 20, 'Neutral': 56}",Anger
user428@gmail.com,2025-06-17,9.11,1283,3.7,6,"{'Joy': 11, 'Sadness': 49, 'Fear': 34, 'Anger': 72, 'Disgust': 50, 'Neutral': 43}",Anger
user36@gmail.com,2025-12-16,8.27,2243,4.81,7,"{'Joy': 56, 'Sadness': 8, 'Fear': 99, 'Anger': 5, 'Disgust': 36, 'Neutral': 12}",Fear
user134@gmail.com,2025-09-07,8.23,2934,3.11,3,"{'Joy': 54, 'Sadness': 99, 'Fear': 3, 'Anger': 50, 'Disgust': 3, 'Neutral': 22}",Sadness
user47@gmail.com,2025-12-10,10.88,1505,5.65,6,"{'Joy': 60, 'Sadness': 7, 'Fear': 21, 'Anger': 23, 'Disgust': 71, 'Neutral': 46}",Disgust
user59@gmail.com,2025-12-26,9.66,1088,5.43,4,"{'Joy': 17, 'Sadness': 38, 'Fear': 10, 'Anger': 24, 'Disgust': 92, 'Neutral': 32}",Disgust
user69@gmail.com,2025-02-23,10.63,3587,4.67,5,"{'Joy': 38, 'Sadness': 29, 'Fear': 79, 'Anger': 59, 'Disgust': 33, 'Neutral': 33}",Fear
user247@gmail.com,2025-08-15,4.0,6298,6.27,4,"{'Joy': 28, 'Sadness': 60, 'Fear': 22, 'Anger': 3, 'Disgust': 19, 'Neutral': 95}",Neutral
user318@gmail.com,2025-02-22,5.16,7230,6.74,3,"{'Joy': 41, 'Sadness': 42, 'Fear': 7, 'Anger': 48, 'Disgust': 36, 'Neutral': 93}",Neutral
user126@gmail.com,2025-03-14,11.61,1310,3.7,6,"{'Joy': 41, 'Sadness': 20, 'Fear': 47, 'Anger': 88, 'Disgust': 33, 'Neutral': 45}",Anger
user2@gmail.com,2025-06-26,1.5,10783,8.26,2,"{'Joy': 85, 'Sadness': 41, 'Fear': 23, 'Anger': 14, 'Disgust': 21, 'Neutral': 34}",Joy
user57@gmail.com,2025-06-02,10.21,3234,4.64,7,"{'Joy': 54, 'Sadness': 23, 'Fear': 40, 'Anger': 55, 'Disgust': 80, 'Neutral': 53}",Disgust
user258@gmail.com,2025-07-30,2.0,11932,8.23,0,"{'Joy': 84, 'Sadness': 32, 'Fear': 0, 'Anger': 57, 'Disgust': 11, 'Neutral': 22}",Joy
user8@gmail.com,2025-03-09,2.94,8270,8.21,2,"{'Joy': 78, 'Sadness': 16, 'Fear': 24, 'Anger': 46, 'Disgust': 28, 'Neutral': 28}",Joy
user156@gmail.com,2025-08-01,7.59,4523,3.64,6,"{'Joy': 20, 'Sadness': 38, 'Fear': 77, 'Anger': 28, 'Disgust': 28, 'Neutral': 23}",Fear
user198@gmail.com,2025-12-05,9.12,3352,4.62,4,"{'Joy': 16, 'Sadness': 54, 'Fear': 76, 'Anger': 41, 'Disgust': 59, 'Neutral': 11}",Fear
user364@gmail.com,2025-02-28,9.97,3425,4.88,5,"{'Joy': 14, 'Sadness': 83, 'Fear': 38, 'Anger': 41, 'Disgust': 46, 'Neutral': 0}",Sadness
user216@gmail.com,2025-07-30,8.3,3482,3.85,6,"{'Joy': 10, 'Sadness': 94, 'Fear': 60, 'Anger': 12, 'Disgust': 39, 'Neutral': 38}",Sadness
user450@gmail.com,2025-11-07,3.62,11172,7.52,0,"{'Joy': 98, 'Sadness': 29, 'Fear': 15, 'Anger': 15, 'Disgust': 8, 'Neutral': 40}",Joy
user423@gmail.com,2025-09-29,11.19,2683,3.94,5,"{'Joy': 26, 'Sadness': 60, 'Fear': 54, 'Anger': 91, 'Disgust': 37, 'Neutral': 24}",Anger
user487@gmail.com,2025-04-26,2.77,11336,7.11,2,"{'Joy': 92, 'Sadness': 22, 'Fear': 21, 'Anger': 31, 'Disgust': 7, 'Neutral': 29}",Joy
user345@gmail.com,2025-08-13,1.6,9688,7.93,0,"{'Joy': 89, 'Sadness': 35, 'Fear': 36, 'Anger': 17, 'Disgust': 8, 'Neutral': 50}",Joy
user97@gmail.com,2025-02-22,9.84,1818,3.99,6,"{'Joy': 56, 'Sadness': 60, 'Fear': 3, 'Anger': 74, 'Disgust': 44, 'Neutral': 22}",Anger
user358@gmail.com,2025-03-18,9.66,1596,4.47,5,"{'Joy': 42, 'Sadness': 42, 'Fear': 20, 'Anger': 100, 'Disgust': 22, 'Neutral': 38}",Anger
user124@gmail.com,2025-02-27,9.21,2518,5.44,7,"{'Joy': 53, 'Sadness': 40, 'Fear': 2, 'Anger': 99, 'Disgust': 12, 'Neutral': 45}",Anger
user482@gmail.com,2025-06-22,3.89,11280,7.56,2,"{'Joy': 86, 'Sadness': 1, 'Fear': 53, 'Anger': 13, 'Disgust': 8, 'Neutral': 37}",Joy
user4@gmail.com,2025-08-15,9.65,1654,4.16,4,"{'Joy': 5, 'Sadness': 2, 'Fear': 33, 'Anger': 4, 'Disgust': 95, 'Neutral': 26}",Disgust
user148@gmail.com,2025-07-27,11.98,1228,3.43,7,"{'Joy': 34, 'Sadness': 60, 'Fear': 46, 'Anger': 99, 'Disgust': 19, 'Neutral': 47}",Anger
user180@gmail.com,2025-01-19,9.91,4157,5.09,4,"{'Joy': 45, 'Sadness': 56, 'Fear': 54, 'Anger': 23, 'Disgust': 72, 'Neutral': 49}",Disgust
user182@gmail.com,2025-10-15,6.38,5899,5.47,3,"{'Joy': 2, 'Sadness': 4, 'Fear': 10, 'Anger': 33, 'Disgust': 50, 'Neutral': 83}",Neutral
user360@gmail.com,2025-04-07,11.88,3213,5.43,7,"{'Joy': 52, 'Sadness': 34, 'Fear': 8, 'Anger': 91, 'Disgust': 33, 'Neutral': 39}",Anger
user311@gmail.com,2025-10-23,10.1,2281,3.04,6,"{'Joy': 42, 'Sadness': 51, 'Fear': 29, 'Anger': 96, 'Disgust': 9, 'Neutral': 5}",Anger
user246@gmail.com,2025-03-10,8.9,3350,3.26,4,"{'Joy': 21, 'Sadness': 30, 'Fear': 86, 'Anger': 23, 'Disgust': 29, 'Neutral': 57}",Fear
user186@gmail.com,2025-04-25,7.32,1831,4.26,5,"{'Joy': 31, 'Sadness': 78, 'Fear': 50, 'Anger': 21, 'Disgust': 5, 'Neutral': 55}",Sadness
user235@gmail.com,2025-02-21,10.62,3337,5.17,6,"{'Joy': 21, 'Sadness': 8, 'Fear': 14, 'Anger': 91, 'Disgust': 48, 'Neutral': 57}",Anger
user388@gmail.com,2025-10-19,7.9,3618,3.64,7,"{'Joy': 19, 'Sadness': 44, 'Fear': 96, 'Anger': 11, 'Disgust': 20, 'Neutral': 41}",Fear
user98@gmail.com,2025-05-17,2.72,9418,8.29,2,"{'Joy': 79, 'Sadness': 46, 'Fear': 25, 'Anger': 42, 'Disgust': 37, 'Neutral': 28}",Joy
user163@gmail.com,2025-01-14,6.34,6739,5.95,1,"{'Joy': 60, 'Sadness': 31, 'Fear': 23, 'Anger': 45, 'Disgust': 19, 'Neutral': 70}",Neutral
user224@gmail.com,2025-10-29,10.67,3990,5.85,7,"{'Joy': 24, 'Sadness': 9, 'Fear': 36, 'Anger': 1, 'Disgust': 81, 'Neutral': 49}",Disgust
user420@gmail.com,2025-06-16,8.78,3148,5.35,5,"{'Joy': 45, 'Sadness': 16, 'Fear': 56, 'Anger': 31, 'Disgust': 98, 'Neutral': 16}",Disgust
user31@gmail.com,2025-07-17,4.33,7523,5.5,4,"{'Joy': 54, 'Sadness': 57, 'Fear': 54, 'Anger': 50, 'Disgust': 14, 'Neutral': 80}",Neutral
user212@gmail.com,2025-11-10,4.56,6703,5.36,1,"{'Joy': 45, 'Sadness': 30, 'Fear': 36, 'Anger': 47, 'Disgust': 48, 'Neutral': 99}",Neutral
user118@gmail.com,2025-12-10,5.24,6662,5.2,2,"{'Joy': 58, 'Sadness': 10, 'Fear': 57, 'Anger': 60, 'Disgust': 52, 'Neutral': 77}",Neutral
user451@gmail.com,2025-10-16,6.4,7075,5.87,1,"{'Joy': 59, 'Sadness': 6, 'Fear': 0, 'Anger': 35, 'Disgust': 40, 'Neutral': 90}",Neutral
user240@gmail.com,2025-09-03,9.89,2069,4.58,7,"{'Joy': 38, 'Sadness': 87, 'Fear': 41, 'Anger': 3, 'Disgust': 17, 'Neutral': 8}",Sadness
user372@gmail.com,2025-05-13,10.85,4062,4.3,5,"{'Joy': 24, 'Sadness': 43, 'Fear': 28, 'Anger': 26, 'Disgust': 85, 'Neutral': 52}",Disgust
user457@gmail.com,2025-03-29,7.92,2913,4.82,4,"{'Joy': 56, 'Sadness': 16, 'Fear': 71, 'Anger': 31, 'Disgust': 43, 'Neutral': 15}",Fear
user351@gmail.com,2025-07-17,5.89,6420,5.46,2,"{'Joy': 0, 'Sadness': 4, 'Fear': 45, 'Anger': 57, 'Disgust': 34, 'Neutral': 100}",Neutral
user305@gmail.com,2025-02-18,9.98,2211,3.8,5,"{'Joy': 7, 'Sadness': 39, 'Fear': 93, 'Anger': 13, 'Disgust': 3, 'Neutral': 35}",Fear
user237@gmail.com,2025-09-17,7.71,1225,3.67,4,"{'Joy': 25, 'Sadness': 94, 'Fear': 45, 'Anger': 18, 'Disgust': 60, 'Neutral': 8}",Sadness
user491@gmail.com,2025-06-25,3.5,8268,8.13,2,"{'Joy': 98, 'Sadness': 27, 'Fear': 0, 'Anger': 14, 'Disgust': 19, 'Neutral': 11}",Joy
user162@gmail.com,2025-01-24,10.75,2161,3.73,6,"{'Joy': 40, 'Sadness': 52, 'Fear': 94, 'Anger': 26, 'Disgust': 24, 'Neutral': 43}",Fear
user93@gmail.com,2025-12-05,8.58,3736,4.62,5,"{'Joy': 43, 'Sadness': 89, 'Fear': 10, 'Anger': 12, 'Disgust': 23, 'Neutral': 39}",Sadness
user333@gmail.com,2025-05-02,5.78,4346,6.68,1,"{'Joy': 5, 'Sadness': 11, 'Fear': 18, 'Anger': 43, 'Disgust': 5, 'Neutral': 90}",Neutral
user191@gmail.com,2025-03-08,6.19,1411,3.56,5,"{'Joy': 20, 'Sadness': 90, 'Fear': 58, 'Anger': 7, 'Disgust': 36, 'Neutral': 9}",Sadness
user338@gmail.com,2025-09-18,6.82,6738,6.22,3,"{'Joy': 21, 'Sadness': 25, 'Fear': 12, 'Anger': 14, 'Disgust': 56, 'Neutral': 83}",Neutral
user465@gmail.com,2025-05-16,4.15,7068,5.5,2,"{'Joy': 52, 'Sadness': 1, 'Fear': 38, 'Anger': 26, 'Disgust': 22, 'Neutral': 86}",Neutral
user98@gmail.com,2025-10-07,6.06,1795,3.08,4,"{'Joy': 60, 'Sadness': 92, 'Fear': 30, 'Anger': 35, 'Disgust': 51, 'Neutral': 22}",Sadness
user222@gmail.com,2025-02-15,8.1,3090,4.98,4,"{'Joy': 16, 'Sadness': 95, 'Fear': 38, 'Anger': 43, 'Disgust': 37, 'Neutral': 11}",Sadness
user441@gmail.com,2025-08-24,9.73,1239,4.52,5,"{'Joy': 26, 'Sadness': 38, 'Fear': 2, 'Anger': 31, 'Disgust': 88, 'Neutral': 37}",Disgust
user312@gmail.com,2025-11-05,8.33,4849,4.05,5,"{'Joy': 40, 'Sadness': 40, 'Fear': 56, 'Anger': 18, 'Disgust': 77, 'Neutral': 47}",Disgust
user283@gmail.com,2025-08-08,11.82,2519,3.85,7,"{'Joy': 36, 'Sadness': 5, 'Fear': 9, 'Anger': 95, 'Disgust': 49, 'Neutral': 13}",Anger
user376@gmail.com,2025-03-26,10.93,1129,4.81,5,"{'Joy': 2, 'Sadness': 31, 'Fear': 49, 'Anger': 44, 'Disgust': 76, 'Neutral': 18}",Disgust
user301@gmail.com,2025-06-12,8.25,3813,3.15,7,"{'Joy': 41, 'Sadness': 36, 'Fear': 80, 'Anger': 33, 'Disgust': 57, 'Neutral': 13}",Fear
user477@gmail.com,2025-06-05,3.23,11410,8.57,1,"{'Joy': 83, 'Sadness': 55, 'Fear': 1, 'Anger': 56, 'Disgust': 54, 'Neutral': 36}",Joy
user296@gmail.com,2025-09-17,6.08,5590,5.49,3,"{'Joy': 26, 'Sadness': 57, 'Fear': 24, 'Anger': 57, 'Disgust': 4, 'Neutral': 93}",Neutral
user94@gmail.com,2025-09-27,7.72,1257,4.16,7,"{'Joy': 25, 'Sadness': 87, 'Fear': 5, 'Anger': 35, 'Disgust': 11, 'Neutral': 27}",Sadness
user225@gmail.com,2025-12-26,2.52,8069,8.41,2,"{'Joy': 98, 'Sadness': 4, 'Fear': 37, 'Anger': 36, 'Disgust': 12, 'Neutral': 12}",Joy
user355@gmail.com,2025-01-21,10.25,1365,5.59,6,"{'Joy': 24, 'Sadness': 48, 'Fear': 25, 'Anger': 19, 'Disgust': 71, 'Neutral': 15}",Disgust
user500@gmail.com,2025-06-09,2.16,9079,8.67,0,"{'Joy': 77, 'Sadness': 11, 'Fear': 28, 'Anger': 39, 'Disgust': 3, 'Neutral': 42}",Joy
user312@gmail.com,2025-10-19,11.11,2459,4.0,6,"{'Joy': 43, 'Sadness': 48, 'Fear': 23, 'Anger': 75, 'Disgust': 11, 'Neutral': 45}",Anger
user235@gmail.com,2025-10-02,7.32,4375,4.87,7,"{'Joy': 3, 'Sadness': 9, 'Fear': 89, 'Anger': 58, 'Disgust': 60, 'Neutral': 50}",Fear
user55@gmail.com,2025-02-08,11.72,2445,4.87,6,"{'Joy': 22, 'Sadness': 14, 'Fear': 0, 'Anger': 84, 'Disgust': 1, 'Neutral': 29}",Anger
user441@gmail.com,2025-01-18,4.24,7586,6.74,1,"{'Joy': 49, 'Sadness': 17, 'Fear': 24, 'Anger': 13, 'Disgust': 41, 'Neutral': 84}",Neutral
user437@gmail.com,2025-09-21,10.13,2630,5.39,4,"{'Joy': 30, 'Sadness': 37, 'Fear': 40, 'Anger': 1, 'Disgust': 71, 'Neutral': 42}",Disgust
user374@gmail.com,2025-03-15,9.96,4629,4.21,4,"{'Joy': 9, 'Sadness': 57, 'Fear': 98, 'Anger': 38, 'Disgust': 52, 'Neutral': 5}",Fear
user245@gmail.com,2025-12-22,6.9,7990,6.79,2,"{'Joy': 8, 'Sadness': 6, 'Fear': 48, 'Anger': 40, 'Disgust': 50, 'Neutral': 93}",Neutral
user339@gmail.com,2025-01-12,4.24,5787,5.26,3,"{'Joy': 9, 'Sadness': 27, 'Fear': 49, 'Anger': 8, 'Disgust': 8, 'Neutral': 81}",Neutral
user158@gmail.com,2025-06-18,6.52,6491,6.77,4,"{'Joy': 53, 'Sadness': 29, 'Fear': 5, 'Anger': 59, 'Disgust': 33, 'Neutral': 89}",Neutral
user313@gmail.com,2025-05-03,3.17,8809,7.14,1,"{'Joy': 88, 'Sadness': 4, 'Fear': 4, 'Anger': 6, 'Disgust': 22, 'Neutral': 2}",Joy
user357@gmail.com,2025-06-08,5.05,6367,5.31,3,"{'Joy': 52, 'Sadness': 46, 'Fear': 11, 'Anger': 6, 'Disgust': 38, 'Neutral': 97}",Neutral
user225@gmail.com,2025-10-22,6.87,7159,5.28,1,"{'Joy': 59, 'Sadness': 35, 'Fear': 38, 'Anger': 16, 'Disgust': 26, 'Neutral': 80}",Neutral
user473@gmail.com,2025-05-25,10.31,3873,4.76,6,"{'Joy': 19, 'Sadness': 22, 'Fear': 41, 'Anger': 55, 'Disgust': 72, 'Neutral': 28}",Disgust
user500@gmail.com,2025-09-24,4.86,6307,5.5,2,"{'Joy': 57, 'Sadness': 36, 'Fear': 51, 'Anger': 51, 'Disgust': 7, 'Neutral': 70}",Neutral
user57@gmail.com,2025-03-24,7.36,2631,4.1,4,"{'Joy': 52, 'Sadness': 87, 'Fear': 29, 'Anger': 22, 'Disgust': 4, 'Neutral': 8}",Sadness
user442@gmail.com,2025-10-29,8.02,1852,3.25,7,"{'Joy': 60, 'Sadness': 74, 'Fear': 41, 'Anger': 39, 'Disgust': 23, 'Neutral': 42}",Sadness
user192@gmail.com,2025-06-12,1.09,10043,7.83,2,"{'Joy': 73, 'Sadness': 51, 'Fear': 7, 'Anger': 14, 'Disgust': 7, 'Neutral': 50}",Joy
user411@gmail.com,2025-06-11,10.42,4873,4.93,6,"{'Joy': 55, 'Sadness': 0, 'Fear': 74, 'Anger': 6, 'Disgust': 59, 'Neutral': 21}",Fear
user339@gmail.com,2025-12-31,11.05,2036,5.1,6,"{'Joy': 56, 'Sadness': 35, 'Fear': 14, 'Anger': 72, 'Disgust': 36, 'Neutral': 51}",Anger
user137@gmail.com,2025-01-11,2.28,8866,8.56,1,"{'Joy': 76, 'Sadness': 3, 'Fear': 31, 'Anger': 3, 'Disgust': 46, 'Neutral': 25}",Joy
user473@gmail.com,2025-09-19,9.16,2454,5.03,5,"{'Joy': 22, 'Sadness': 42, 'Fear': 6, 'Anger': 58, 'Disgust': 91, 'Neutral': 57}",Disgust
user477@gmail.com,2025-01-10,4.02,4391,6.26,2,"{'Joy': 42, 'Sadness': 44, 'Fear': 49, 'Anger': 40, 'Disgust': 37, 'Neutral': 89}",Neutral
user225@gmail.com,2025-02-21,6.71,3188,3.71,7,"{'Joy': 49, 'Sadness': 100, 'Fear': 47, 'Anger': 42, 'Disgust': 25, 'Neutral': 24}",Sadness
user365@gmail.com,2025-12-18,6.91,3650,4.95,7,"{'Joy': 34, 'Sadness': 90, 'Fear': 8, 'Anger': 55, 'Disgust': 16, 'Neutral': 5}",Sadness
user386@gmail.com,2025-01-25,8.34,1101,4.73,6,"{'Joy': 32, 'Sadness': 88, 'Fear': 36, 'Anger': 19, 'Disgust': 41, 'Neutral': 55}",Sadness
